Name,County,State
"""Bronte""",Coke,TX
"""Talpa""",Coleman,TX
"""Doole SW""",Concho,TX
"""Church Peak""",Taylor,TX
"""Lawn""",Taylor,TX
"""Cedar Bend""",Mitchell,TX
"""Gunsight Draw SE""",Borden,TX
"""Abilene East""",Taylor,TX
"""Knickerbocker""",Tom Green,TX
"""Knickerbocker""",Tom Green,TX
"""Abilene East""",Taylor,TX
"""Abilene East""",Taylor,TX
"""Tankersley""",Tom Green,TX
"""Gunsight Draw SE""",Borden,TX
"""Hylton""",Nolan,TX
"""Potosi""",Taylor,TX
"""Dead Indian Mountain""",Mitchell,TX
"""Dew Drop Creek""",Nolan,TX
"""Pecan Crossing""",Mitchell,TX
"""Paint Rock""",Concho,TX
"""Robert Lee""",Coke,TX
"""Doole SW""",Concho,TX
"""Church Peak""",Nolan,TX
"""Little Grape Creek""",Runnels,TX
"""Bead Mountain""",Coleman,TX
"""Millersview""",Concho,TX
"""Knickerbocker""",Tom Green,TX
"""Lake Colorado City""",Mitchell,TX
"""Oplin""",Callahan,TX
"""Bronte""",Coke,TX
"""Hylton""",Nolan,TX
"""Potosi""",Taylor,TX
"""Millersview SE""",Concho,TX
"""Millersview SE""",Concho,TX
"""Bead Mountain""",Coleman,TX
"""Millersview SE""",Concho,TX
"""Hylton""",Taylor,TX
"""Millersview""",Concho,TX
"""Hylton""",Taylor,TX
"""Miles NW""",Tom Green,TX
"""Novice East""",Coleman,TX
"""Novice East""",Coleman,TX
"""Novice East""",Coleman,TX
"""Novice West""",Coleman,TX
"""Blackwell""",Coke,TX
"""Maverick""",Runnels,TX
"""Cedar Bend""",Mitchell,TX
"""San Angelo South""",Tom Green,TX
"""McWhorter Mountain""",Mitchell,TX
"""Gunsight Draw NE""",Borden,TX
"""Veribest""",Tom Green,TX
"""Gunsight Draw SE""",Borden,TX
"""Sweetwater""",Nolan,TX
"""Lawn""",Taylor,TX
"""Hamby""",Jones,TX
"""Bead Mountain""",Coleman,TX
"""Dam Draw""",Mitchell,TX
"""Shep""",Taylor,TX
"""Bead Mountain""",Coleman,TX
"""Bead Mountain""",Coleman,TX
"""Miles""",Tom Green,TX
"""Hayrick Mountain""",Mitchell,TX
"""Spade Ranch""",Mitchell,TX
"""Bronte""",Coke,TX
"""Bead Mountain""",Coleman,TX
"""Millersview SE""",Concho,TX
"""Hylton""",Nolan,TX
"""Millersview""",Concho,TX
"""Hylton""",Taylor,TX
"""Dead Indian Mountain""",Sterling,TX
"""Dead Indian Mountain""",Sterling,TX
"""Bernie Lake""",Eastland,TX
"""Throckmorton NE""",Throckmorton,TX
"""Hoover Mountain""",Throckmorton,TX
"""Fulda""",Baylor,TX
"""Jayell""",Callahan,TX
"""Snyder Lake""",Shackelford,TX
"""Grayback""",Wilbarger,TX
"""Bernie Lake""",Eastland,TX
"""Tonk Creek""",Throckmorton,TX
"""Grayback""",Wilbarger,TX
"""Santa Rosa Lake""",Wilbarger,TX
"""Antelope Creek SE""",Throckmorton,TX
"""Jayell""",Callahan,TX
"""Admiral""",Callahan,TX
"""Jayell""",Callahan,TX
"""Edwards Branch""",Shackelford,TX
"""Edwards Branch""",Shackelford,TX
"""Antelope Creek SW""",Throckmorton,TX
"""Santa Rosa Lake NW""",Wilbarger,TX
"""Bernie Lake""",Eastland,TX
"""Bernie Lake""",Eastland,TX
"""Northside""",Wilbarger,TX
"""Grayback""",Wilbarger,TX
"""Throckmorton""",Throckmorton,TX
"""Sibley Creek""",Throckmorton,TX
"""Dundee""",Baylor,TX
"""Hoover Mountain""",Throckmorton,TX
"""Round Hill""",Shackelford,TX
"""Santa Rosa Lake""",Wilbarger,TX
"""Moran""",Shackelford,TX
"""Soap Creek""",Knox,TX
"""Santa Rosa Lake NW""",Wilbarger,TX
"""Admiral""",Callahan,TX
"""Lake Electra""",Wilbarger,TX
"""Lake Electra""",Wilbarger,TX
"""Reynolds Bend""",Throckmorton,TX
"""Oklaunion""",Wilbarger,TX
"""Breckenridge""",Stephens,TX
"""Woodson""",Throckmorton,TX
"""Rock Canyon""",Baylor,TX
"""Westover SE""",Throckmorton,TX
"""Bernie Lake""",Eastland,TX
"""Cisco North""",Eastland,TX
"""Lake Diversion""",Archer,TX
"""Lake Diversion""",Archer,TX
"""Lake Electra""",Wilbarger,TX
"""Throckmorton""",Throckmorton,TX
"""Woodson""",Throckmorton,TX
"""Collins Creek""",Throckmorton,TX
"""Baird""",Callahan,TX
"""Eolian""",Shackelford,TX
"""Tonk Creek""",Throckmorton,TX
"""Northeast Lake Kemp""",Wilbarger,TX
"""Buck Mountain""",Stephens,TX
"""Reynolds Bend""",Throckmorton,TX
"""Santa Rosa Lake""",Wilbarger,TX
"""Eolian""",Shackelford,TX
"""Northeast Lake Kemp""",Baylor,TX
"""Mattson""",Haskell,TX
"""Colwell Creek""",Knox,TX
"""Putnam South""",Callahan,TX
"""Thalia""",Foard,TX
"""Antelope Creek NE""",Baylor,TX
"""Moran""",Shackelford,TX
"""Moran""",Shackelford,TX
"""Fort Griffin""",Shackelford,TX
"""Lusk""",Stephens,TX
"""Boggy Creek""",Wilbarger,TX
"""Antelope Creek SE""",Throckmorton,TX
"""Jayell""",Callahan,TX
"""Woodson""",Throckmorton,TX
"""Rock Canyon""",Baylor,TX
"""Crystal Falls""",Stephens,TX
"""Round Hill""",Shackelford,TX
"""Round Hill""",Shackelford,TX
"""Westover SW""",Throckmorton,TX
"""Fort Griffin""",Shackelford,TX
"""Reynolds Bend""",Throckmorton,TX
"""Westover SW""",Throckmorton,TX
"""Indian Knoll""",Stephens,TX
"""Reynolds Bend""",Throckmorton,TX
"""Northwest Lake Kemp""",Baylor,TX
"""Northwest Lake Kemp""",Baylor,TX
"""Northwest Lake Kemp""",Baylor,TX
"""Northwest Lake Kemp""",Baylor,TX
"""Southeast Lake Kemp""",Baylor,TX
"""Santa Rosa Lake SW""",Baylor,TX
"""Franklin Bend""",Wilbarger,TX
"""Lake Electra""",Wilbarger,TX
"""Lake Electra""",Wilbarger,TX
"""Lake Diversion""",Wilbarger,TX
"""Lake Diversion""",Wilbarger,TX
"""Beaver Creek""",Wilbarger,TX
"""Electra""",Wilbarger,TX
"""Santa Rosa Lake SW""",Wilbarger,TX
"""Grayback""",Wilbarger,TX
"""Admiral""",Callahan,TX
"""Hoover Mountain""",Throckmorton,TX
"""Grayback""",Wilbarger,TX
"""Cisco North""",Eastland,TX
"""Breckenridge""",Stephens,TX
"""Hoover Mountain""",Throckmorton,TX
"""Putnam South""",Callahan,TX
"""Tonk Creek""",Throckmorton,TX
"""Leeper Creek""",Shackelford,TX
"""Leeper Creek""",Shackelford,TX
"""Northside""",Wilbarger,TX
"""Reynolds Bend""",Throckmorton,TX
"""Moran""",Callahan,TX
"""Throckmorton""",Throckmorton,TX
"""Throckmorton""",Throckmorton,TX
"""Reynolds Bend NW""",Haskell,TX
"""Lake Electra""",Wilbarger,TX
"""Soap Creek""",Baylor,TX
"""Murphy Creek""",Shackelford,TX
"""Reynolds Bend""",Throckmorton,TX
"""Seymour West""",Baylor,TX
"""Buck Mountain""",Stephens,TX
"""Club Hollow""",Callahan,TX
"""Club Hollow""",Callahan,TX
"""Lusk""",Stephens,TX
"""Albany""",Shackelford,TX
"""Santa Rosa Lake""",Wilbarger,TX
"""Jayell""",Callahan,TX
"""Snyder Lake""",Shackelford,TX
"""Grayback""",Wilbarger,TX
"""McCathrine Mountain""",Shackelford,TX
"""Rockwall""",Rockwall,TX
"""Josephine""",Collin,TX
"""Iron Bridge Dam""",Rains,TX
"""Commerce South""",Hunt,TX
"""Frisco""",Collin,TX
"""Greenville SE""",Hunt,TX
"""Dallas""",Dallas,TX
"""Ables Springs""",Van Zandt,TX
"""Rockwall""",Rockwall,TX
"""Greenville SE""",Hunt,TX
"""Greenville NE""",Hunt,TX
"""Greenville NE""",Hunt,TX
"""Greenville NE""",Hunt,TX
"""Greenville NE""",Hunt,TX
"""Greenville NE""",Hunt,TX
"""Greenville NE""",Hunt,TX
"""Greenville NE""",Hunt,TX
"""Lavon""",Collin,TX
"""Lewisville East""",Denton,TX
"""Aubrey""",Denton,TX
"""Rockwall""",Rockwall,TX
"""Rockwall""",Rockwall,TX
"""Frisco""",Collin,TX
"""Lavon""",Collin,TX
"""Commerce South""",Hunt,TX
"""Frisco""",Collin,TX
"""Greenville SW""",Hunt,TX
"""Greenville NE""",Hunt,TX
"""Irving""",Dallas,TX
"""Irving""",Dallas,TX
"""Lavon""",Collin,TX
"""Terrell North""",Kaufman,TX
"""Lewisville East""",Denton,TX
"""Addison""",Dallas,TX
"""Rockwall""",Rockwall,TX
"""Terrell North""",Kaufman,TX
"""Quinlan""",Hunt,TX
"""Quinlan""",Hunt,TX
"""Rockwall""",Collin,TX
"""Wylie""",Collin,TX
"""Forney North""",Kaufman,TX
"""Dallas""",Dallas,TX
"""Lone Oak North""",Hunt,TX
"""Rockwall""",Rockwall,TX
"""Rockwall""",Rockwall,TX
"""Pike""",Collin,TX
"""Pike""",Collin,TX
"""Anna""",Collin,TX
"""Anna""",Collin,TX
"""Anna""",Collin,TX
"""Pike""",Collin,TX
"""Mesquite""",Dallas,TX
"""Wylie""",Collin,TX
"""Emory North""",Rains,TX
"""Aubrey""",Denton,TX
"""Lavon""",Collin,TX
"""McKinney East""",Collin,TX
"""Weston""",Collin,TX
"""Rowlett""",Dallas,TX
"""Miller Grove""",Hopkins,TX
"""Rockwall""",Rockwall,TX
"""Frisco""",Collin,TX
"""Wylie""",Collin,TX
"""Anna""",Collin,TX
"""Wylie""",Collin,TX
"""Weston""",Collin,TX
"""Miller Grove""",Hopkins,TX
"""Terrell North""",Rockwall,TX
"""Weston""",Collin,TX
"""Culleoka""",Collin,TX
"""Terrell North""",Kaufman,TX
"""Rockwall""",Rockwall,TX
"""Miller Grove""",Hopkins,TX
"""Forney North""",Rockwall,TX
"""Weston""",Collin,TX
"""Forney North""",Kaufman,TX
"""Emory North""",Hopkins,TX
"""Blue Ridge""",Collin,TX
"""Weston""",Collin,TX
"""Terrell North""",Rockwall,TX
"""Terrell North""",Rockwall,TX
"""McKinney West""",Collin,TX
"""Blue Ridge""",Collin,TX
"""Farmersville""",Collin,TX
"""Terrell North""",Kaufman,TX
"""Lavon""",Collin,TX
"""Lone Oak North""",Hunt,TX
"""Rockwall""",Rockwall,TX
"""Celina""",Collin,TX
"""Blue Ridge""",Collin,TX
"""Blue Ridge""",Collin,TX
"""McKinney West""",Collin,TX
"""McKinney West""",Collin,TX
"""Rockwall""",Rockwall,TX
"""Hebron""",Collin,TX
"""Hebron""",Collin,TX
"""Farmersville""",Collin,TX
"""Forney North""",Kaufman,TX
"""Celina""",Collin,TX
"""McKinney West""",Collin,TX
"""Rockwall""",Rockwall,TX
"""McKinney West""",Collin,TX
"""Rockwall""",Rockwall,TX
"""Frisco""",Collin,TX
"""Hebron""",Denton,TX
"""Rockwall""",Rockwall,TX
"""Lewisville East""",Denton,TX
"""Forney North""",Dallas,TX
"""Frisco""",Collin,TX
"""McKinney East""",Collin,TX
"""Lone Oak North""",Hunt,TX
"""Rockwall""",Rockwall,TX
"""Dallas""",Dallas,TX
"""White Rock Lake""",Dallas,TX
"""Dallas""",Dallas,TX
"""Rockwall""",Rockwall,TX
"""Little Elm""",Denton,TX
"""Little Elm""",Denton,TX
"""Aubrey""",Denton,TX
"""Blue Ridge""",Collin,TX
"""Rockwall""",Rockwall,TX
"""Greenville SE""",Hunt,TX
"""Rockwall""",Rockwall,TX
"""Hebron""",Denton,TX
"""Hebron""",Collin,TX
"""Wylie""",Collin,TX
"""Celeste""",Hunt,TX
"""Pike""",Hunt,TX
"""Lone Oak North""",Hunt,TX
"""Weston""",Collin,TX
"""Blue Ridge""",Collin,TX
"""Rowlett""",Dallas,TX
"""Greenville NE""",Hunt,TX
"""Terrell North""",Kaufman,TX
"""Rockwall""",Rockwall,TX
"""Wylie""",Collin,TX
"""Lone Oak South""",Hunt,TX
"""Rockwall""",Rockwall,TX
"""Pike""",Collin,TX
"""McKinney East""",Collin,TX
"""Pike""",Hunt,TX
"""Rowlett""",Collin,TX
"""Emory North""",Hunt,TX
"""Forney North""",Rockwall,TX
"""Forney North""",Rockwall,TX
"""Pike""",Collin,TX
"""Pike""",Collin,TX
"""Farmersville""",Collin,TX
"""Farmersville""",Collin,TX
"""Farmersville""",Collin,TX
"""Weston""",Collin,TX
"""Anna""",Collin,TX
"""Weston""",Collin,TX
"""Forney North""",Kaufman,TX
"""Emory North""",Rains,TX
"""Forney North""",Kaufman,TX
"""Weston""",Collin,TX
"""Weston""",Collin,TX
"""Rockwall""",Collin,TX
"""McKinney West""",Collin,TX
"""Rockwall""",Collin,TX
"""McKinney West""",Collin,TX
"""McKinney West""",Collin,TX
"""Rockwall""",Rockwall,TX
"""McKinney West""",Collin,TX
"""McKinney West""",Collin,TX
"""Rockwall""",Rockwall,TX
"""Rockwall""",Rockwall,TX
"""Rockwall""",Rockwall,TX
"""Culleoka""",Collin,TX
"""Rockwall""",Rockwall,TX
"""Greenville NE""",Hunt,TX
"""Mesquite""",Dallas,TX
"""Forney North""",Kaufman,TX
"""Mesquite""",Dallas,TX
"""Rockwall""",Collin,TX
"""McKinney West""",Collin,TX
"""Farmersville""",Collin,TX
"""Farmersville""",Collin,TX
"""Celina""",Collin,TX
"""Lone Oak North""",Hunt,TX
"""Blue Ridge""",Collin,TX
"""Weston""",Collin,TX
"""Rowlett""",Dallas,TX
"""Terrell North""",Rockwall,TX
"""Pike""",Collin,TX
"""Blue Ridge""",Collin,TX
"""Greenville NE""",Hunt,TX
"""Wylie""",Collin,TX
"""McKinney West""",Collin,TX
"""Forney North""",Rockwall,TX
"""Rockwall""",Rockwall,TX
"""Rockwall""",Rockwall,TX
"""Lone Oak South""",Hunt,TX
"""Forney North""",Rockwall,TX
"""Rockwall""",Rockwall,TX
"""Pike""",Hunt,TX
"""Pike""",Hunt,TX
"""Pike""",Hunt,TX
"""Pike""",Hunt,TX
"""Celeste""",Hunt,TX
"""Forney North""",Rockwall,TX
"""Forney North""",Rockwall,TX
"""Farmersville""",Collin,TX
"""Farmersville""",Collin,TX
"""Farmersville""",Collin,TX
"""Josephine""",Collin,TX
"""Josephine""",Collin,TX
"""Weston""",Collin,TX
"""Farmersville""",Collin,TX
"""Verhelle""",DeWitt,TX
"""Edgar""",DeWitt,TX
"""Tivoli""",Refugio,TX
"""Edgar""",DeWitt,TX
"""Tivoli""",Refugio,TX
"""Oso Creek NE""",Nueces,TX
"""Edgar""",DeWitt,TX
"""Fordtran""",DeWitt,TX
"""Blackwell Lake""",DeWitt,TX
"""Tivoli SW""",Aransas,TX
"""Hensley Lake""",Goliad,TX
"""Cuero""",DeWitt,TX
"""Yoakum""",DeWitt,TX
"""Terryville""",DeWitt,TX
"""Yoakum""",DeWitt,TX
"""Fannin""",Victoria,TX
"""Schroeder""",Goliad,TX
"""Concrete""",DeWitt,TX
"""Bloomington""",Victoria,TX
"""Fordtran""",Victoria,TX
"""Tivoli""",Refugio,TX
"""Edgar""",DeWitt,TX
"""Aransas Pass""",San Patricio,TX
"""Cheapside""",Gonzales,TX
"""Fordtran""",DeWitt,TX
"""Fordtran""",DeWitt,TX
"""Concrete""",DeWitt,TX
"""Edgar""",DeWitt,TX
"""Tivoli""",Refugio,TX
"""Tivoli""",Refugio,TX
"""Tivoli""",Refugio,TX
"""Refugio""",Refugio,TX
"""Concrete""",DeWitt,TX
"""Gregory""",San Patricio,TX
"""Bayside""",Aransas,TX
"""Rincon Bend""",San Patricio,TX
"""Bloomington""",Victoria,TX
"""Coon Creek Lake""",Henderson,TX
"""Myrtle Springs""",Van Zandt,TX
"""Cayuga""",Anderson,TX
"""Murchinson West""",Henderson,TX
"""Mabank""",Henderson,TX
"""Martins Mill""",Van Zandt,TX
"""Edgewood""",Van Zandt,TX
"""Edgewood""",Van Zandt,TX
"""Stockard""",Henderson,TX
"""Mallard Hill""",Henderson,TX
"""Phalba""",Van Zandt,TX
"""Cross Roads""",Anderson,TX
"""Coon Creek Lake""",Henderson,TX
"""Malakoff""",Henderson,TX
"""Cross Roads""",Anderson,TX
"""Canton""",Van Zandt,TX
"""Creslenn Ranch""",Henderson,TX
"""Edgewood""",Van Zandt,TX
"""Coon Creek Lake""",Henderson,TX
"""Cross Roads""",Anderson,TX
"""Malakoff""",Henderson,TX
"""Goodlow Park""",Navarro,TX
"""Cross Roads""",Henderson,TX
"""Mabank""",Henderson,TX
"""Cross Roads""",Henderson,TX
"""Cedarvale""",Van Zandt,TX
"""Phalba""",Van Zandt,TX
"""Edgewood""",Van Zandt,TX
"""Phalba""",Van Zandt,TX
"""Ola""",Kaufman,TX
"""Ola""",Kaufman,TX
"""Canton""",Van Zandt,TX
"""Cross Roads""",Henderson,TX
"""Kaufman""",Kaufman,TX
"""Kaufman""",Kaufman,TX
"""Kemp""",Kaufman,TX
"""Kerens""",Navarro,TX
"""Cross Roads""",Anderson,TX
"""Murchinson West""",Henderson,TX
"""Edgewood""",Van Zandt,TX
"""Terrell South""",Kaufman,TX
"""Creslenn Ranch""",Henderson,TX
"""Kaufman""",Kaufman,TX
"""Cross Roads""",Henderson,TX
"""Coon Creek Lake""",Henderson,TX
"""Kaufman""",Kaufman,TX
"""Kaufman""",Kaufman,TX
"""Phalba""",Van Zandt,TX
"""Creslenn Ranch""",Henderson,TX
"""Mabank""",Henderson,TX
"""Cedarvale""",Van Zandt,TX
"""Cedarvale""",Van Zandt,TX
"""Cedarvale""",Van Zandt,TX
"""Cedarvale""",Kaufman,TX
"""Prairieville""",Kaufman,TX
"""Prairieville""",Kaufman,TX
"""Coon Creek Lake""",Henderson,TX
"""Athens""",Henderson,TX
"""Edgewood""",Van Zandt,TX
"""Myrtle Springs""",Van Zandt,TX
"""Myrtle Springs""",Van Zandt,TX
"""Coon Creek Lake""",Henderson,TX
"""Coon Creek Lake""",Henderson,TX
"""Myrtle Springs""",Van Zandt,TX
"""Myrtle Springs""",Van Zandt,TX
"""Cedarvale""",Van Zandt,TX
"""Cedarvale""",Van Zandt,TX
"""Prairieville""",Van Zandt,TX
"""Prairieville""",Kaufman,TX
"""Prairieville""",Van Zandt,TX
"""Phalba""",Van Zandt,TX
"""Prairieville""",Van Zandt,TX
"""Phalba""",Van Zandt,TX
"""Prairieville""",Van Zandt,TX
"""Prairieville""",Van Zandt,TX
"""Prairieville""",Van Zandt,TX
"""Prairieville""",Van Zandt,TX
"""Prairieville""",Van Zandt,TX
"""Elmo""",Kaufman,TX
"""Prairieville""",Van Zandt,TX
"""Murchinson West""",Henderson,TX
"""Elmo""",Kaufman,TX
"""Malakoff""",Henderson,TX
"""Creslenn Ranch""",Henderson,TX
"""Cross Roads""",Henderson,TX
"""Cross Roads""",Henderson,TX
"""Cross Roads""",Henderson,TX
"""Coon Creek Lake""",Henderson,TX
"""Malakoff""",Henderson,TX
"""Stockard""",Henderson,TX
"""Elmo""",Kaufman,TX
"""Edgewood""",Van Zandt,TX
"""Wills Point""",Van Zandt,TX
"""Coon Creek Lake""",Henderson,TX
"""Cross Roads""",Henderson,TX
"""Kemp""",Kaufman,TX
"""Kerens""",Henderson,TX
"""Edgewood""",Van Zandt,TX
"""Coon Creek Lake""",Henderson,TX
"""Coon Creek Lake""",Henderson,TX
"""Elmo""",Kaufman,TX
"""Canton""",Van Zandt,TX
"""Cross Roads""",Anderson,TX
"""Creslenn Ranch""",Henderson,TX
"""Ola""",Kaufman,TX
"""Cross Roads""",Henderson,TX
"""Cross Roads""",Henderson,TX
"""Coon Creek Lake""",Henderson,TX
"""Coon Creek Lake""",Henderson,TX
"""Creslenn Ranch""",Henderson,TX
"""Prairieville""",Van Zandt,TX
"""Roustabout Camp""",Navarro,TX
"""Elmo""",Kaufman,TX
"""Elmo""",Kaufman,TX
"""Elmo""",Kaufman,TX
"""Elmo""",Kaufman,TX
"""Ola""",Kaufman,TX
"""Elmo""",Kaufman,TX
"""Wills Point""",Kaufman,TX
"""Elmo""",Kaufman,TX
"""Wills Point""",Kaufman,TX
"""Wills Point""",Kaufman,TX
"""Canton""",Van Zandt,TX
"""Myrtle Springs""",Freestone,TX
"""Coon Creek Lake""",Henderson,TX
"""Ola""",Kaufman,TX
"""Wills Point""",Van Zandt,TX
"""Wills Point""",Van Zandt,TX
"""Wills Point""",Van Zandt,TX
"""Edgewood""",Van Zandt,TX
"""Wills Point""",Van Zandt,TX
"""Wills Point""",Van Zandt,TX
"""Cedarvale""",Van Zandt,TX
"""Kaufman""",Kaufman,TX
"""Kaufman""",Kaufman,TX
"""Grays Prairie""",Kaufman,TX
"""Grays Prairie""",Kaufman,TX
"""Kemp""",Kaufman,TX
"""Elmo""",Kaufman,TX
"""Elmo""",Kaufman,TX
"""Elmo""",Kaufman,TX
"""Canton""",Van Zandt,TX
"""Mount Riley""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Organ Peak""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Lake Lucero SE""",Otero,NM
"""Las Cruces""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Rough and Ready Hills""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Anthony""",Dona Ana,NM
"""Anthony""",Dona Ana,NM
"""Bear Peak""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Organ Peak""",Dona Ana,NM
"""Lazy E Ranch""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Potrillo Peak""",Dona Ana,NM
"""Sierra Alta""",Dona Ana,NM
"""Davies Tank""",Dona Ana,NM
"""Rough and Ready Hills""",Dona Ana,NM
"""Potrillo Peak""",Dona Ana,NM
"""P O L Ranch""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Sibley Hole""",Luna,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Magdalena Peak""",Dona Ana,NM
"""Thorn Well""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Magdalena Peak""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""White Sands""",Dona Ana,NM
"""Mount Riley SE""",Dona Ana,NM
"""Sierra Alta""",Dona Ana,NM
"""Aden Crater""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Sibley Hole""",Luna,NM
"""White Sands""",Dona Ana,NM
"""Rough and Ready Hills""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Sleeping Lady Hills""",Dona Ana,NM
"""Dona Ana""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Rough and Ready Hills""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Mount Riley""",Dona Ana,NM
"""Davies Tank""",Dona Ana,NM
"""Bear Peak""",Dona Ana,NM
"""Sleeping Lady Hills""",Dona Ana,NM
"""Magdalena Peak""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Sleeping Lady Hills""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Bear Peak""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Lake Lucero SE""",Otero,NM
"""Organ Peak""",Dona Ana,NM
"""White Sands""",Dona Ana,NM
"""White Sands""",Dona Ana,NM
"""Sierra Alta""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Bear Peak""",Dona Ana,NM
"""Good Sight Peak NE""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Anthony""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""White Sands""",Dona Ana,NM
"""San Andres Peak""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Bear Peak""",Dona Ana,NM
"""Mesquite Lake""",Luna,NM
"""Organ Peak NW""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Mount Aden""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Mount Riley""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Anthony""",Dona Ana,NM
"""Mount Riley""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Potrillo""",Dona Ana,NM
"""Davies Tank""",Dona Ana,NM
"""Newman NW""",Dona Ana,NM
"""Alivio""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
"""Sleeping Lady Hills""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Sierra Alta""",Dona Ana,NM
"""Potrillo Peak""",Dona Ana,NM
"""Picacho Mountain""",Dona Ana,NM
"""Leasburg""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Magdalena Gap""",Dona Ana,NM
"""Potrillo Peak""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Mount Aden SW""",Dona Ana,NM
"""Mount Riley SE""",Dona Ana,NM
"""Newman SW""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Alivio""",Dona Ana,NM
"""White Sands""",Dona Ana,NM
"""Sierra Alta""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
"""San Miguel""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Sierra Alta""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
"""Organ Peak""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Magdalena Peak""",Dona Ana,NM
"""Rough and Ready Hills""",Dona Ana,NM
"""Sleeping Lady Hills""",Dona Ana,NM
"""Magdalena Peak""",Dona Ana,NM
"""Sleeping Lady Hills""",Dona Ana,NM
"""Bear Peak""",Dona Ana,NM
"""Magdalena Peak""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
"""Thorn Well""",Dona Ana,NM
"""Lanark""",Dona Ana,NM
"""Las Cruces""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
"""Selden Canyon""",Dona Ana,NM
"""Clark Spring Canyon""",Sierra,NM
"""Bennett Mountain""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Bennett Mountain""",Dona Ana,NM
"""Lake Lucero SE""",Otero,NM
"""Magdalena Peak""",Dona Ana,NM
"""Magdalena Peak""",Dona Ana,NM
"""Selden Canyon NE""",Dona Ana,NM
"""Souse Springs""",Dona Ana,NM
"""Goldenburg Draw""",Dona Ana,NM
"""Sierra Alta""",Dona Ana,NM
"""Taylor Well""",Dona Ana,NM
"""Organ Peak NW""",Dona Ana,NM
